FEATURE_ID	FEATURE_TEXT	FEATURE_HASH	ENGINE	SOURCE_SECTION	SOURCE_LINE
F-002905	- تحسين إنتاجية المحللين ومستخدمي الأعمال.	9d09f13bb8fa1e2b60031b13c590ea7d4906afdbcde0f3651bcb8048628d1358	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3596
F-002906	- تبسيط إعداد البيانات والنماذج الدلالية لذكاء الأعمال.	d88b2cba404010708fe2480ed6e89476ba1729ffd5c7c1b187b1fa04d278e0f0	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3597
F-002907	- تبسيط بناء تصورات وتقارير لوحة المعلومات.	f2e4fdc988dc22a85c1386a8e30203b672f18b759967a6fa314ffc95b732a7fc	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3598
F-002908	- تحسين معرفة مستخدمي الأعمال بالبيانات وطلاقتهم.	869947c0e1e8a8541a83bf0e6a0a5ba82939bde3b87903c066bc876ecdc8111a	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3599
F-002909	- تمكين مستخدمي الأعمال من سرد قصص البيانات في عروضهم التقديمية.	866a20d7b5f32a1e6291f7c600c2a7c68af0be817b8a673202d2b8e9f44ee20a	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3600
F-002910	- استخدام لغة طبيعية لتجاوز لوحة المعلومات للحصول على إجابات لأسئلتهم.	22b123f1b73b7adc2ccb9fc6bb6dcb612d61506d9a91b36f75ce38ee8e9699c0	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3601
F-002911	- جعل استكشاف البيانات بسيطًا مثل الدردشة مع خبير بيانات فريقك.	11ec2964ce9c70ce07a773461d63cc4166368ef8f416804edde3b24b52d7954f	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3602
F-002912	- أتمتة إنشاء العروض التقديمية.	5b08d9ddeeb6632aa8cb9b7793a2acea6ac577099d7aaac817f7fff8c229c89a	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3603
F-002913	- الحفاظ على حداثة العروض التقديمية وملاءمتها.	fa55196675a7e232f03353d2b3890a8e327f402d95812aeae991f3aa76e5215c	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3604
F-002914	- توفير الوقت والجهد للمحللين ومنشئي التقارير.	3553fa13cbf1ba65508f4153b4942bee96ec4c67aa56bd9a7f62b27a6043417d	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3605
F-002915	- تبسيط عملية إنشاء البيانات الخاضعة للحوكمة وصيانتها.	ac1681a080b533a9f488b67528577c8047b955011386c376f3d2ecacb4c67455	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3606
F-002916	- تمكين مستخدمي الأعمال من إجراء تحليلات متقدمة دون الحاجة إلى خبرة متعمقة في Python.	04860415d597cd40d2cc297cf6dac5fe5d2692cfd5e63b8cdd5b13657c4c3155	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3607
F-002917	- دمج التحليلات الحوارية في تطبيقات العملاء وتطبيقات الدردشة و Agentspace و BigQuery.	0dfc8b8e42d655bf7ba5eed806ee15d9c29e11934731f7a7f371c06d02f3ff7e	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3608
F-002918	- الوصول المركزي والنشر الأسرع والتعاون الجماعي المعزز والحوكمة الآمنة.	9ab0e67753caf0b5695f98df644fbae53c8484e34706cdba6207930eae62160e	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3609
F-002919	- إضفاء الطابع الديمقراطي على إنشاء LookML.	df76fb7e31adbc16b8f80eb59c7672395a6b5d57223f00b4670fda4cd4cfc06d	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3610
F-002920	- تعزيز إنتاجية المطورين.	85b5c0af620948e0e4aefd76e8ccc0cf8283e387f3434f1b5133050627c90ef3	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3611
F-002921	- إطلاق العنان لرؤى البيانات باستخدام مدخلات متعددة الوسائط.	f2102e378c60a65e7288a79b23155ca0999aedc8fad2a534449a92b11c0f362c	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3612
F-002922	- تحويل الرؤى إلى إجراءات.	3d545fa7b7f776300b9f64eee1f3c1b3db2acc20b60a660a729fdb9a7280ae59	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3613
F-002923	- تمكين كل قرار.	e3c2f6c1e4c663e58e8c3a883268c8cc980e87c5ca087e86955d8f701518ecb7	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3614
F-002924	- تسريع إعداد البيانات.	ae2d3e388e9237c85cef3f8dd6fad7ec42dfdc31b04ef3a2f3973997d6d478b5	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3615
F-002925	- التخلص من عنق الزجاجة في إعداد البيانات.	1cfcd39c411dab900a6a736840db0d8389910495a795196855eda0ac55c5edbb	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3616
F-002926	- استكشاف البيانات بشكل حدسي.	0618a736df21a0d5bc6b249e962bdcbf32635ba36ed3616ad79df72ea51d3b82	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3617
F-002927	- الحصول على رؤى فورية.	c3d9f605cdd43a83a901e7d886c45d94801700fa833d048d28b4f32bf995dce7	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3618
F-002928	- الحصول على إجابات دقيقة.	20872bb2be99d7a18bf9e423e9635a05c2517b520eaea717744ae3ffa087452e	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3619
F-002929	- الحصول على رؤى تنبؤية.	3315874f0f99d4357c341cf9747d315119fa0805b7ffa97300b4113cfe9e3842	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3620
F-002930	- تتبع مؤشرات الأداء الرئيسية.	188c9ce84172fe6a9cc303bcffd42174be815b1a21940d5b42b38665835cedbb	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3621
F-002931	- الحصول على تنبيهات في الوقت الفعلي.	684ad964a6252107242b608845a82345e44beb0bc342b5b420760e70ce648de9	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3622
F-002932	- الحصول على تدفقات عمل موجهة.	adc9d86347133bde8479f6ec6d18d89617fb3ae93423c8e6d782c18bb6b90605	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3623
F-002933	- البقاء على اطلاع بما يحدث ولماذا.	fff8067ba2911f5d861a2a2b0dc6c1d89e21f44584b897bf3462aed3e3c97ed7	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3624
F-002934	- اتخاذ قرارات أذكى وأسرع.	29bda90f3070890a9790dbd2a6b9b814af52201d3c8d11d1961e2aef31ea739e	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3625
F-002935	- إثراء البيانات.	1ea34217dab8a0f12969c24e5de67888aad9ecc8f12349188db9b90128544891	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3626
F-002936	- تجميع تدفقات العمل بشكل أسرع.	469e88aeef9171c5a078b056c74a387856b3f9ab31356bf1718926bdf68bdc10	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3627
F-002937	- اتخاذ إجراءات مخصصة لاحتياجات فريقك دون كتابة أي رمز.	90c3dc9770d3847f8517e8b7d7092e98bdca6e89c268b5e2a422b254db8e9175	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3628
F-002938	- تلخيص البيانات وتحليلها.	27d4f0b7e498bd04737a0b5dc05cd1c53432b4a846bcc6935c00c4ef7f3ecb34	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3629
F-002939	- تسريع رؤى البيانات الخاصة بك.	ef11a0bbe245904004dd742b8a2f719529abd51d3572960e9aaa7bb912176eeb	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3630
F-002940	- تحليل مليارات السجلات.	7643a259344476d8739027fd4acad164f3afc30830c914820336e6028f4ee168	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3631
F-002941	- تسليم تقارير مجمعة.	6462d6a668de3fb640a7e400b5e3d7c7b085bad0907af8bd6bc4c17854b2210e	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3632
F-002942	- منح عملائك الرؤى التي يحتاجونها.	afeef8864837b6ea9cbd8e05a18e0183ef0b2f3ac609bb6c9110fbdc3edf2ba4	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3633
F-002943	- دعم اتخاذ القرار.	159d9803d343c0ab2b8fd6157756ea6ae9fe99baf06be82feb47fdde727f01c4	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3634
F-002944	- تقليل تكاليف الإنتاج.	17ad753cfcac6d90c8420f3fb85c5283ac679370ad0399de2d47e20e7877c68e	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3635
F-002945	- توسيع الوصول العالمي إلى الأدوية والرعاية الصحية.	af03a82a7bf14350279e4c753bba52281e1120135ccc536c1d980a7961a428d2	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3636
F-002946	- تصور البيانات واللوحات المعلوماتية.	af8bd4ec5305d4b16daf1127737650b729e7ab99e032b7d84b8a5ead9fbcd21c	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3637
F-002947	- الكشف عن الرؤى الخفية.	5cbb2abaea6967451b037e01f906ce796294c2711925e04723e51d57054af83f	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3638
F-002948	- محاذاة المستخدمين مع عملية عمل أو سير عمل قياسي.	066abff30ca81e7172377da1ad4b9a734ca9d4faef4e1d720fe4e4acb3ae6b40	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3639
F-002949	- تضمين التحليلات في التطبيقات والعمليات وسير العمل.	5b6f71eedf91fb733015f88cfc574145f994bad895c851aace2108aa6ff5d60b	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3640
F-002950	- تحليل مجموعات البيانات المعقدة وإنشاء تنبؤات.	bce4d0262a9e3d826ae84ec11cb94ab6a7c8b0ba343a129d12c7b54664cb2cc0	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3641
F-002951	- استكشاف سيناريوهات ماذا لو.	c958736d61e021823d3108d10d28e568cd50800986e93237faeeed55080de3ba	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3642
F-002952	- تكامل تنبؤات التعلم الآلي في الوقت الفعلي.	6df834a0ddcd6deac6ddb5bcdea631e68e8fc4d6bc65585ba65a49b5e8937256	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3643
F-002953	- بناء نماذج التصنيف والانحدار والسلاسل الزمنية.	976623e7dbebc87e8e26f83e6c1e28bb6f92a5551e76bec679b803f866ea5086	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3644
F-002954	- استخدام الذكاء الاصطناعي التوليدي لإنشاء المحتوى	6bb4a36f441df6684fb6dcbbd768d535bb3695ff73cc369e77aef4cd1aebc91b	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3645
F-002955	- إنشاء محتوى تفاعلي للمقالات والمدونات ورواية القصص	2ef44cf2cf12fbe770e44c92e47534b7ffd09c40d6cb8a0a692808cb654effa3	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3646
F-002956	- كتابة مستندات سهلة القراءة	657f0e27716c3f8a968b1a46bd8d03e3d181c0711bcd05d829c3f263df0a52fc	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3647
F-002957	- الكتابة السحرية (Magic Write)	603d66e82ea6c10915aebcbb95158fb7a7f60d4026b7c6783be0754cba939565	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3648
F-002958	- الممحاة السحرية (Magic Eraser)	be4e974add386bac65bd787a2f2d6eb77fd25fe9fb9f3c33bb75532963af7386	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3649
F-002959	- الحجم السحري (Magic Resize)	a4c2e6e4a02b1df4b71dbd228fd11267ba4cef98eca96540b53ef7a46c68709e	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3650
F-002960	- التصميم السحري (Magic Design)	ddeb3fe8a33675bf66d3012b1cce024a23ddb005211a96e7ea48282f2f52ec8f	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3651
F-002961	- مولد الصور بالذكاء الاصطناعي (AI Image Generator)	a56d7b02ac8dc81f902a90c0dd78a66a5af9f9c77bd0d846e05d1dafdd32fbf8	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3652
F-002962	- التسميات التوضيحية المدعومة بالذكاء الاصطناعي (AI-powered captions)	70d934b1b49099b7f10b9958127a734da8ac57cf75cba9dd55e276907df5f93a	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3653
F-002963	- مولد الشعار بالذكاء الاصطناعي (AI logo generator)	f166b0da4ab1be114af97701ab4f480f8ca4890b79cd303f8b29780aa165dd5c	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3654
F-002964	- مولد التصميم بالذكاء الاصطناعي (DesignAI Generator)	30978a3ccd5154990f5afc3defc6020ff54f4a953832af203fa2a25372dd1a7f	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3655
F-002965	- التحرير المدعوم بالذكاء الاصطناعي (AI-Powered Editing)	6ce5ea4c45ca524efb735fd8b5ea7d691c7d928201f936e07361379fdca865e2	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3656
F-002966	- الرموز والصور التي تم إنشاؤها بواسطة الذكاء الاصطناعي (AI Generated Icons and Images)	1c6588226ff041d760299d0c0f6b5065adee37b79817276ee508f8f7fbade947	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3657
F-002967	- أدوات كتابة النصوص والترجمة بالذكاء الاصطناعي (AI Copywriting & Translation Tools)	116bc1742347b64e2815b8881291900dab372ea3b075d4592f1bfbdfb9f42836	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3658
F-002968	- مدقق إمكانية الوصول بالذكاء الاصطناعي (AI Accessibility Checker)	6b31d70a3aa98228ccfd6a523aac3102df5e10a4a9811ddfc3e04aa025f865db	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3659
F-002969	- عمليات تدقيق إمكانية الوصول بالذكاء الاصطناعي (AI Accessibility Audits)	20da570d9ed1b00fd3167a4059486f3b76ab40c153f4d902aac4b60a4a37cbca	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3660
F-002970	- المخططات والخرائط الذهنية الذكية (Smart Diagrams & Mind Maps)	c6e893dc4276dc7f3e1ef0dd3c963f9f1a617a4799d9df848bb3004e2a1893a9	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3661
F-002971	- استوديو Piktochart AI	f35f95e7441a769fe5b4100029aea6f03105aee44c0ae2a2dee1e121a7712e98	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3662
F-002972	- معدل الصور بالذكاء الاصطناعي (AI Image Modifier)	24e844c107fd5f03cb7ffa1393152c72156134107750e8aa9cab94b8338f75e4	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3663
F-002973	- مكبر الصور بالذكاء الاصطناعي (AI Image Upscaler)	24fd3204d1234f59c43c030e7fa9f9da72284ce6b1bcf077fd73e304f2e03cdb	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3664
F-002974	- مزيل خلفية الصور بالذكاء الاصطناعي (AI Background Remover)	8ed04e96fd3883653f1b979b6a64f4dd63f6a17240f85a012065e134b4fa744b	Presentation Engine	5.2 توليد المحتوى بالذكاء الاصطناعي	3665
