FEATURE_ID	FEATURE_TEXT	SOURCE_SECTION	SOURCE_LINE
F-002513	- قوالب مسبقة الصنع	4.4 مكتبة التقارير والقوالب	3179
F-002514	- قوالب عرض تقديمي جاهزة (تقرير مؤشرات الأداء الرئيسية للتسويق، تقرير التسويق ربع السنوي، إلخ)	4.4 مكتبة التقارير والقوالب	3180
F-002515	- دعم قوالب التقارير	4.4 مكتبة التقارير والقوالب	3181
F-002516	- وحدة إنشاء التقارير الدورية	4.4 مكتبة التقارير والقوالب	3182
F-002517	- تحليل التصميم واستخراج النمط والخطوط والألوان	4.5 محاكاة تقرير خارجي	3188
F-002518	- إعادة إنتاج التقرير بنفس الشكل واستبدال البيانات	4.5 محاكاة تقرير خارجي	3189
F-002519	- حفظ نموذج تقرير	4.5 محاكاة تقرير خارجي	3190
F-002520	- تحميل نموذج خارجي	4.5 محاكاة تقرير خارجي	3191
F-002521	- استيراد PDF كنموذج	4.5 محاكاة تقرير خارجي	3192
F-002522	- استيراد Excel كنموذج	4.5 محاكاة تقرير خارجي	3193
F-002523	- إعادة استخدام التقرير مع بيانات جديدة	4.5 محاكاة تقرير خارجي	3194
F-002524	- إصدار نسخ متعددة	4.5 محاكاة تقرير خارجي	3195
F-002525	- محاكاة تقرير خارجي	4.5 محاكاة تقرير خارجي	3196
F-002526	- استبدال البيانات بمحتواك	4.5 محاكاة تقرير خارجي	3197
F-002527	- تحويل التقارير بسهولة إلى شرائح PowerPoint	4.5 محاكاة تقرير خارجي	3198
F-002528	- تحويل مستند إلى عرض تقديمي في PowerPoint	4.5 محاكاة تقرير خارجي	3199
F-002529	- مقارنة نسختين من نفس التقرير وإبراز الفروقات	4.6 المقارنة والجدولة	3205
F-002530	- جدولة أسبوعية أو شهرية وإرسال تلقائي	4.6 المقارنة والجدولة	3206
F-002531	- تصدير PDF أو PowerPoint أو Excel	4.6 المقارنة والجدولة	3207
F-002532	- تحليل التصميم	4.6 المقارنة والجدولة	3208
F-002533	- استخراج النمط	4.6 المقارنة والجدولة	3209
F-002534	- استخراج تنسيق الجداول	4.6 المقارنة والجدولة	3210
F-002535	- إعادة إنتاجه بنفس الشكل	4.6 المقارنة والجدولة	3211
F-002536	- المقارنة بين التقارير	4.6 المقارنة والجدولة	3212
F-002537	- مقارنة نسختين	4.6 المقارنة والجدولة	3213
F-002538	- مقارنة فترتين	4.6 المقارنة والجدولة	3214
F-002539	- إظهار الفروقات	4.6 المقارنة والجدولة	3215
F-002540	- إبراز التغيرات	4.6 المقارنة والجدولة	3216
F-002541	- إصدار تقرير فروقات	4.6 المقارنة والجدولة	3217
F-002542	- مقارنة بين تقارير	4.6 المقارنة والجدولة	3218
F-002543	- مقارنة تقارير	4.6 المقارنة والجدولة	3219
F-002544	- مقارنة التقارير بين فترات مختلفة	4.6 المقارنة والجدولة	3220
F-002545	- تقارير مقارنة بين فترات متعددة	4.6 المقارنة والجدولة	3221
F-002546	- تقارير تجميعية حسب اليوم والأسبوع والشهر والربع	4.6 المقارنة والجدولة	3222
F-002547	- مقارنة أداء بين فترات زمنية	4.6 المقارنة والجدولة	3223
F-002548	- عرض بصري ديناميكي للبيانات	4.6 المقارنة والجدولة	3224
F-002549	- عند إنشاء لوحة مؤشرات يقترح تقرير وعرض مطابقين	4.6 المقارنة والجدولة	3225
F-002550	- عند قرب اجتماع أو نشر دوري يقترح تحديث النسخة الثابتة وتجهيز العرض	4.6 المقارنة والجدولة	3226
F-002551	- المقارنة والجدولة في التقارير	4.6 المقارنة والجدولة	3227
F-002552	- تحديد أهداف تستند إلى البيانات بدلاً من الشعور الغريزي	4.6 المقارنة والجدولة	3228
F-002553	- قياس المقاييس مقابل أهداف عملك للبقاء على المسار الصحيح وتحديد مجالات التحسين	4.6 المقارنة والجدولة	3229
F-002554	- المقارنة والجدولة	4.6 المقارنة والجدولة	3230
F-002555	- جدولة التقارير	4.6 المقارنة والجدولة	3231
F-002556	- مصمم تقارير	4.6 المقارنة والجدولة	3232
F-002557	هذا المحرك مصمم ليتجاوز مستوى Gamma وأدوات العروض المتقدمة الحديثة في جميع القدرات.	المحرك الخامس: محرك العروض التقديمية والإنفوجرافيك المتقدم	3238
F-002558	- إنشاء عرض من فكرة أو نص أو موجه نصي	5.1 مصادر إنشاء العرض المتعددة	3244
F-002559	- إنشاء عرض من ملف PDF أو Word أو TXT	5.1 مصادر إنشاء العرض المتعددة	3245
F-002560	- إنشاء عرض من رابط صفحة ويب	5.1 مصادر إنشاء العرض المتعددة	3246
F-002561	- إنشاء عرض من بريد إلكتروني	5.1 مصادر إنشاء العرض المتعددة	3247
F-002562	- إنشاء عرض من محادثات فريق العمل	5.1 مصادر إنشاء العرض المتعددة	3248
F-002563	- إنشاء عرض من مقاطع فيديو يوتيوب	5.1 مصادر إنشاء العرض المتعددة	3249
F-002564	- إنشاء عرض من صور	5.1 مصادر إنشاء العرض المتعددة	3250
F-002565	- تحويل ملفات JSON إلى عروض تقديمية	5.1 مصادر إنشاء العرض المتعددة	3251
F-002566	- بحث معمق تلقائي عبر مصادر متعددة لبناء المحتوى	5.1 مصادر إنشاء العرض المتعددة	3252
F-002567	- مصادر إنشاء العرض المتعددة مثل ملفات وتقارير ومراسلات	5.1 مصادر إنشاء العرض المتعددة	3253
F-002568	- تحويل عرض إلى تقرير	5.1 مصادر إنشاء العرض المتعددة	3254
F-002569	- توليد عروض تنفيذية تلقائياً من تقارير تشغيلية	5.1 مصادر إنشاء العرض المتعددة	3255
F-002570	- إنشاء عروض تقديمية ذكية.	5.1 مصادر إنشاء العرض المتعددة	3256
F-002571	- إنشاء عرض من فكرة أو نص أو مطالبة	5.1 مصادر إنشاء العرض المتعددة	3257
F-002572	- إنشاء عرض من ملف PDF	5.1 مصادر إنشاء العرض المتعددة	3258
F-002573	- إنشاء عرض من بريد إلكتروني عبر Mail Manus	5.1 مصادر إنشاء العرض المتعددة	3259
F-002574	- إنشاء عرض من محادثات Slack	5.1 مصادر إنشاء العرض المتعددة	3260
F-002575	- إنشاء عرض تقديمي من موجه نصي	5.1 مصادر إنشاء العرض المتعددة	3261
F-002576	- إنشاء عرض تقديمي من موضوع	5.1 مصادر إنشاء العرض المتعددة	3262
F-002577	- إنشاء عرض تقديمي من ملف (PDF, Word, TXT)	5.1 مصادر إنشاء العرض المتعددة	3263
F-002578	- إنشاء عرض تقديمي من رابط (URL)	5.1 مصادر إنشاء العرض المتعددة	3264
F-002579	- إنشاء عرض تقديمي من مقاطع فيديو يوتيوب	5.1 مصادر إنشاء العرض المتعددة	3265
F-002580	- إنشاء عرض تقديمي من صور	5.1 مصادر إنشاء العرض المتعددة	3266
F-002581	- تحويل عرض PDF إلى عرض شرائح قابل للتحرير	5.1 مصادر إنشاء العرض المتعددة	3267
F-002582	- تحويل موقع ويب إلى عرض تقديمي	5.1 مصادر إنشاء العرض المتعددة	3268
F-002583	- إنشاء فيديو من عرض شرائح	5.1 مصادر إنشاء العرض المتعددة	3269
F-002584	- تحويل Word إلى عرض تقديمي ملخص	5.1 مصادر إنشاء العرض المتعددة	3270
F-002585	- تحويل عرض شرائح إلى فيديو	5.1 مصادر إنشاء العرض المتعددة	3271
F-002586	- تحويل بيانات خام إلى عرض تنفيذي	5.1 مصادر إنشاء العرض المتعددة	3272
F-002587	- استخراج شرائح رئيسية من فيديو	5.1 مصادر إنشاء العرض المتعددة	3273
F-002588	- إنشاء سرد بصري متكامل	5.1 مصادر إنشاء العرض المتعددة	3274
F-002589	- تحويل بيانات تشغيلية إلى عرض تنفيذي جاهز	5.1 مصادر إنشاء العرض المتعددة	3275
F-002590	- توليد Storyline بصري	5.1 مصادر إنشاء العرض المتعددة	3276
F-002591	- تحويل عرض إلى محتوى تدريبي	5.1 مصادر إنشاء العرض المتعددة	3277
F-002592	- تحويل مستند إلى قالب قابل لإعادة الاستخدام	5.1 مصادر إنشاء العرض المتعددة	3278
F-002593	- إنشاء عروض تقديمية احترافية من البيانات	5.1 مصادر إنشاء العرض المتعددة	3279
F-002594	- تحويل البيانات إلى شرائح تلقائيا	5.1 مصادر إنشاء العرض المتعددة	3280
F-002595	- المنصة تقترح تلقائيا المصادر ومؤشرات الأداء والتخطيط وسير العمل	5.1 مصادر إنشاء العرض المتعددة	3281
F-002596	- إنشاء عروض تقديمية مع بحث مباشر واستشهادات وملاحظات المتحدث في دقائق.	5.1 مصادر إنشاء العرض المتعددة	3282
F-002597	- مصادر إنشاء العرض المتعددة	5.1 مصادر إنشاء العرض المتعددة	3283
F-002598	- بناء التحليلات من البداية إلى النهاية	5.1 مصادر إنشاء العرض المتعددة	3284
F-002599	- تحويل المهام المعقدة إلى محادثات بسيطة	5.1 مصادر إنشاء العرض المتعددة	3285
F-002600	- إنشاء تصورات	5.1 مصادر إنشاء العرض المتعددة	3286
F-002601	- طرح أسئلة خاصة بلوحة المعلومات	5.1 مصادر إنشاء العرض المتعددة	3287
F-002602	- الحصول على رؤى في الوقت الفعلي	5.1 مصادر إنشاء العرض المتعددة	3288
F-002603	- إنشاء تحليلات غنية وسياقية تبدو أصلية لتطبيقك	5.1 مصادر إنشاء العرض المتعددة	3289
F-002604	- إنشاء لوحة معلومات KPI ذات مظهر احترافي في دقائق	5.1 مصادر إنشاء العرض المتعددة	3290
F-002605	- إنشاء لوحات معلومات لتصور البيانات لإداراتك الفردية أو C-suite أو جميع عملائك	5.1 مصادر إنشاء العرض المتعددة	3291
F-002606	- إنشاء محتوى لوسائل التواصل الاجتماعي	5.1 مصادر إنشاء العرض المتعددة	3292
